GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,IdentifierConversionException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,InvalidPrefixException,0,4,0,0,0,2,0,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,PathNotFoundRuntimeException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,ResourceTypeException,0,4,0,0,0,2,0,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,InterruptedRuntimeException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,IncorrectTripleSubjectException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,MalformedRdfException,4,9,0,0,2,4,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,CannotCreateResourceException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,InvalidACLException,8,0,0,0,4,0,2,0,2,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,RepositoryVersionRuntimeException,8,0,0,0,4,0,2,0,2,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,ExternalMessageBodyException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,ConstraintViolationException,4,9,0,0,2,4,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,InvalidChecksumException,0,4,0,0,0,2,0,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,AccessDeniedException,0,4,0,0,0,2,0,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,NoSuchPropertyDefinitionException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,PreconditionException,23,13,3,1,1,5,2,2,0,2
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,RepositoryConfigurationException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,InvalidMementoPathException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,ServerManagedTypeException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,SessionMissingException,0,4,0,0,0,2,0,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,RepositoryRuntimeException,0,13,0,0,0,6,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,ExternalContentAccessException,0,5,0,0,0,2,0,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,InvalidResourceIdentifierException,0,4,0,0,0,2,0,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,TombstoneException,0,22,0,0,0,6,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,UnsupportedAlgorithmException,0,4,0,0,0,2,0,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,MementoDatetimeFormatException,5,0,0,0,2,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,ServerManagedPropertyException,0,4,0,0,0,2,0,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,RequestWithAclLinkHeaderException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,FedoraInvalidNamespaceException,0,9,0,0,0,4,0,2,0,2
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,InsufficientStorageException,0,5,0,0,0,2,0,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.exception,ACLAuthorizationConstraintViolationException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.utils,WrappingStream,101,44,0,0,21,12,20,10,20,10
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.utils,GraphDifferencer,0,84,1,3,0,19,1,7,0,6
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.utils,SubjectMappingUtil,17,37,1,3,3,9,1,3,0,2
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.utils,ContentDigest.DIGEST_ALGORITHM,10,106,3,3,1,11,3,7,1,6
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.utils,ContentDigest,12,53,1,1,4,10,1,6,0,6
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.utils,RelaxedPropertiesHelper,75,36,12,2,14,10,8,6,1,6
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.utils,AutoReloadingConfiguration.new Runnable() {...},95,0,8,0,29,0,6,0,2,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.utils,FixityResult.FixityState,0,34,0,0,0,2,0,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.utils,AutoReloadingConfiguration,91,32,8,6,27,12,7,7,2,5
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.models,FedoraResource,0,5,0,0,0,1,0,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.models,FedoraBinary,4,0,0,0,1,0,1,0,1,0
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.identifiers,InternalIdentifierConverter,4,3,0,0,2,1,2,1,2,1
Fedora Repository Authorization Commons Module/fcrepo-kernel-api,org.fcrepo.kernel.api.identifiers,IdentifierConverter,8,3,2,0,1,1,2,1,1,1
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons,FedoraApplication.FactoryBinder,0,12,0,0,0,5,0,2,0,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons,AbstractResource,2,22,1,1,0,5,1,2,0,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons,FedoraApplication,9,33,1,1,1,8,1,2,0,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons,FedoraContextLoaderListener,6,12,0,0,3,5,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.domain,Range,0,103,0,12,0,28,0,15,0,9
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.domain,PreferTag,235,132,22,10,28,36,16,14,4,10
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.domain,MultiPrefer,0,19,0,0,0,5,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.domain,RDFMediaType,3,109,0,0,1,11,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.domain,SinglePrefer,0,74,0,0,0,15,0,8,0,8
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.api,HttpHeaderInjector,39,12,0,0,10,4,5,3,5,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,RdfStreamProvider,5,58,3,5,2,16,3,6,0,5
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,ViewHelpers,136,440,19,25,25,64,24,35,13,24
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,RdfNamespacedStream,0,19,0,0,0,8,0,2,0,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,SynchonizedStreamRDFWrapper,4,19,0,0,2,10,1,5,1,5
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,LinkFormatProvider,31,3,0,0,8,1,4,1,4,1
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,RangeRequestInputStream,0,9,0,0,0,3,0,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,LinkFormatStream,16,0,0,0,7,0,3,0,3,0
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,RdfStreamStreamingOutput,108,217,15,11,25,57,15,11,4,9
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.api.rdf,TripleOrdering,0,52,0,4,0,15,0,4,0,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.api.rdf,HttpResourceConverter,100,454,19,49,21,98,17,34,0,17
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.api.rdf,HttpTripleUtil,0,56,0,0,0,12,0,6,0,6
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.api.rdf,HttpResourceConverter.TransactionIdentifierConverter,18,50,1,5,2,8,1,6,0,4
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.session,SessionFactory,7,130,4,10,1,35,4,11,0,8
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.session,HttpSession,7,30,3,1,3,12,3,6,1,6
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.session,SessionProvider,0,29,0,0,0,10,0,4,0,4
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.session,SessionFactory.Prefix,0,26,0,0,0,6,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ConstraintExceptionMapper,4,60,2,2,1,7,2,2,0,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ServerManagedTypeExceptionMapper,30,7,0,0,4,3,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,WildcardExceptionMapper,20,43,2,4,6,10,3,4,1,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,QueryParseExceptionMapper,30,31,3,1,9,6,2,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ExternalContentAccessExceptionMapper,14,7,0,0,3,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,RequestWithAclLinkHeaderExceptionMapper,30,7,0,0,4,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,InteractionModelViolationExceptionMapper,30,7,0,0,4,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,InvalidMementoPathExceptionMapper,30,7,0,0,4,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,AccessControlJavaSecurityExceptionMapper,0,16,0,0,0,5,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ResourceTypeExceptionMapper,11,7,0,0,2,3,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,PreconditionExceptionMapper,0,22,0,0,0,5,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,IncorrectTripleSubjectExceptionMapper,30,7,0,0,4,3,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,VersionExceptionMapper,14,7,0,0,2,3,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,FedoraInvalidNamespaceExceptionMapper,0,26,0,0,0,5,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ItemNotFoundExceptionMapper,0,16,0,0,0,5,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ServerErrorExceptionMapper,15,7,0,0,2,3,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,InvalidChecksumExceptionMapper,0,26,0,0,0,7,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ClientErrorExceptionMapper,15,7,0,0,2,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,RepositoryVersionRuntimeExceptionMapper,13,7,0,0,2,3,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,SessionMissingExceptionMapper,14,7,0,0,2,3,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,OutOfDomainSubjectExceptionMapper,30,7,0,0,4,3,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,WebApplicationExceptionMapper,3,45,1,3,0,10,1,4,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,JsonParseExceptionMapper,14,7,0,0,2,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,HeaderValueExceptionMapper,21,7,0,0,3,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ServerManagedPropertyExceptionMapper,30,7,0,0,4,3,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,InterruptedExceptionMapper,14,7,0,0,2,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,AccessDeniedExceptionMapper,9,7,0,0,2,3,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,UnsupportedAlgorithmExceptionMapper,14,7,0,0,2,3,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ConstraintViolationExceptionMapper,30,7,0,0,4,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ExceptionDebugLogging,13,4,1,1,4,2,1,1,0,1
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,MementoDatetimeFormatExceptionMapper,14,7,0,0,3,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ExternalMessageBodyExceptionMapper,30,7,0,0,4,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,TombstoneExceptionMapper,0,32,0,2,0,9,0,4,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,BadRequestExceptionMapper,19,7,0,0,3,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,InvalidPrefixExceptionMapper,19,7,0,0,3,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,AccessControlExceptionMapper,0,16,0,0,0,5,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,PathNotFoundExceptionMapper,0,16,0,0,0,5,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,RepositoryExceptionMapper,9,42,1,3,1,8,1,4,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,InsufficientStorageExceptionMapper,0,29,0,0,0,8,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,CannotCreateResourceExceptionMapper,30,7,0,0,4,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ParamExceptionMapper,0,42,0,0,0,7,0,3,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,RepositoryRuntimeExceptionMapper,0,43,0,2,0,12,0,4,0,3
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,InvalidResourceIdentifierExceptionMapper,19,7,0,0,3,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,InvalidACLExceptionMapper,30,7,0,0,4,2,1,2,1,2
Fedora Repository Authorization Commons Module/fcrepo-http-commons,org.fcrepo.http.commons.domain.ldp,LdpPreferTag,0,143,4,24,0,23,4,16,0,6
